3.991989e+002,1.088948e+000
4.011274e+002,9.696403e-001
4.030559e+002,8.942939e-001
4.049844e+002,8.412012e-001
4.069129e+002,7.952114e-001
4.088414e+002,7.491215e-001
4.107699e+002,7.189916e-001
4.126984e+002,6.984856e-001
4.146269e+002,6.806484e-001
4.165554e+002,6.917232e-001
4.184839e+002,7.307749e-001
4.204124e+002,6.779173e-001
4.223409e+002,6.295249e-001
4.242694e+002,6.124097e-001
4.261979e+002,5.912867e-001
4.281264e+002,5.792152e-001
4.300549e+002,5.761386e-001
4.319834e+002,5.717845e-001
4.339119e+002,5.709772e-001
4.358404e+002,5.755699e-001
4.377689e+002,5.740841e-001
4.396974e+002,5.738510e-001
4.416259e+002,5.826970e-001
4.435544e+002,5.900269e-001
4.454829e+002,5.927633e-001
4.474114e+002,5.974890e-001
4.493399e+002,6.033468e-001
4.512684e+002,6.130231e-001
4.531969e+002,6.232500e-001
4.551254e+002,6.321614e-001
4.570539e+002,6.526538e-001
4.589824e+002,6.670771e-001
4.609109e+002,6.738947e-001
4.628394e+002,6.890661e-001
4.647679e+002,7.072850e-001
4.666964e+002,7.248027e-001
4.686248e+002,7.461480e-001
4.705533e+002,7.669576e-001
4.724818e+002,7.964140e-001
4.744103e+002,8.321064e-001
4.763388e+002,8.676381e-001
4.782673e+002,9.120423e-001
4.801958e+002,9.608273e-001
4.821243e+002,1.014855e+000
4.840528e+002,1.084040e+000
4.859813e+002,1.172027e+000
4.879098e+002,1.270594e+000
4.898383e+002,1.380523e+000
4.917668e+002,1.500943e+000
4.936953e+002,1.633869e+000
4.956238e+002,1.747273e+000
4.975523e+002,1.843049e+000
4.994808e+002,1.897356e+000
5.014093e+002,1.927516e+000
5.033378e+002,1.918873e+000
5.052663e+002,1.885178e+000
5.071948e+002,1.825961e+000
5.091233e+002,1.774041e+000
5.110518e+002,1.721989e+000
5.129803e+002,1.670736e+000
5.149088e+002,1.613012e+000
5.168373e+002,1.548881e+000
5.187657e+002,1.477459e+000
5.206943e+002,1.408517e+000
5.226227e+002,1.321201e+000
5.245513e+002,1.226227e+000
5.264797e+002,1.122812e+000
5.284083e+002,1.022508e+000
5.303367e+002,9.218603e-001
5.322653e+002,8.296989e-001
5.341937e+002,7.504681e-001
5.361223e+002,6.869738e-001
5.380507e+002,6.365393e-001
5.399792e+002,6.012577e-001
