3.991989e+002,2.716078e+000
4.011274e+002,3.290670e+000
4.030559e+002,3.334237e+000
4.049844e+002,2.911313e+000
4.069129e+002,6.000000e+000
4.088414e+002,6.000000e+000
4.107699e+002,6.000000e+000
4.126984e+002,6.000000e+000
4.146269e+002,6.000000e+000
4.165554e+002,6.000000e+000
4.184839e+002,6.000000e+000
4.204124e+002,3.729287e+000
4.223409e+002,6.000000e+000
4.242694e+002,6.000000e+000
4.261979e+002,2.607920e+000
4.281264e+002,2.569227e+000
4.300549e+002,2.889667e+000
4.319834e+002,3.190682e+000
4.339119e+002,6.000000e+000
4.358404e+002,6.000000e+000
4.377689e+002,4.175900e+000
4.396974e+002,3.435939e+000
4.416259e+002,2.864336e+000
4.435544e+002,3.137432e+000
4.454829e+002,6.000000e+000
4.474114e+002,6.000000e+000
4.493399e+002,3.196240e+000
4.512684e+002,3.254111e+000
4.531969e+002,3.195579e+000
4.551254e+002,3.030088e+000
4.570539e+002,3.261236e+000
4.589824e+002,6.000000e+000
4.609109e+002,6.000000e+000
4.628394e+002,6.000000e+000
4.647679e+002,6.000000e+000
4.666964e+002,6.000000e+000
4.686248e+002,6.000000e+000
4.705533e+002,6.000000e+000
4.724818e+002,6.000000e+000
4.744103e+002,3.447307e+000
4.763388e+002,6.000000e+000
4.782673e+002,4.393487e+000
4.801958e+002,3.480411e+000
4.821243e+002,3.574339e+000
4.840528e+002,3.734473e+000
4.859813e+002,4.123240e+000
4.879098e+002,3.883577e+000
4.898383e+002,3.415837e+000
4.917668e+002,3.421291e+000
4.936953e+002,3.523625e+000
4.956238e+002,3.405093e+000
4.975523e+002,3.547131e+000
4.994808e+002,3.609663e+000
5.014093e+002,3.445237e+000
5.033378e+002,3.644264e+000
5.052663e+002,3.520737e+000
5.071948e+002,3.247253e+000
5.091233e+002,3.253996e+000
5.110518e+002,3.654774e+000
5.129803e+002,3.500902e+000
5.149088e+002,3.438739e+000
5.168373e+002,3.596711e+000
5.187657e+002,3.650475e+000
5.206943e+002,2.929636e+000
5.226227e+002,2.829869e+000
5.245513e+002,3.449656e+000
5.264797e+002,3.445374e+000
5.284083e+002,3.221776e+000
5.303367e+002,3.312346e+000
5.322653e+002,3.188050e+000
5.341937e+002,3.111567e+000
5.361223e+002,3.168679e+000
5.380507e+002,3.487197e+000
5.399792e+002,3.358757e+000
5.419077e+002,3.298218e+000
5.438362e+002,3.843257e+000
5.457647e+002,3.917120e+000
5.476932e+002,3.307396e+000
5.496217e+002,3.419908e+000
5.515502e+002,3.822184e+000
5.534787e+002,4.007103e+000
5.554072e+002,6.000000e+000
5.573357e+002,6.000000e+000
5.592642e+002,3.393543e+000
5.611927e+002,3.239951e+000
5.631212e+002,3.374094e+000
5.650497e+002,3.566736e+000
5.669782e+002,3.520858e+000
5.689067e+002,3.667295e+000
5.708352e+002,3.310565e+000
5.727637e+002,3.236623e+000
5.746922e+002,3.563442e+000
5.766207e+002,3.807824e+000
5.785492e+002,3.319654e+000
5.804777e+002,3.208569e+000
5.824062e+002,3.292942e+000
5.843347e+002,3.406105e+000
5.862632e+002,3.360750e+000
5.881917e+002,3.557014e+000
5.901202e+002,3.805004e+000
5.920486e+002,3.464033e+000
5.939772e+002,3.519115e+000
5.959056e+002,4.062336e+000
5.978342e+002,3.425240e+000
5.997626e+002,3.183025e+000
6.016912e+002,3.210863e+000
6.036196e+002,3.505595e+000
6.055482e+002,3.765201e+000
6.074766e+002,3.606965e+000
6.094052e+002,3.413132e+000
6.113336e+002,3.511191e+000
6.132621e+002,3.399122e+000
6.151906e+002,2.949177e+000
6.171191e+002,2.852885e+000
6.190476e+002,3.211901e+000
6.209761e+002,3.320341e+000
6.229046e+002,3.246938e+000
6.248331e+002,3.262990e+000
6.267616e+002,3.475615e+000
6.286901e+002,3.522192e+000
6.306186e+002,3.577938e+000
6.325471e+002,3.488398e+000
6.344756e+002,3.448914e+000
6.364041e+002,3.271297e+000
6.383326e+002,3.218920e+000
6.402611e+002,3.210934e+000
6.421896e+002,3.238503e+000
6.441181e+002,3.246146e+000
6.460466e+002,3.295374e+000
6.479750e+002,3.293462e+000
6.499036e+002,3.442178e+000
6.518320e+002,3.446346e+000
6.537606e+002,3.344434e+000
6.556890e+002,3.373571e+000
6.576176e+002,3.500833e+000
6.595460e+002,3.654943e+000
6.614745e+002,3.445956e+000
6.634030e+002,3.132250e+000
6.653315e+002,3.162407e+000
6.672600e+002,3.476159e+000
6.691885e+002,3.870120e+000
6.711170e+002,3.692162e+000
6.730455e+002,3.834617e+000
6.749740e+002,4.012300e+000
6.769025e+002,3.763045e+000
6.788310e+002,3.549575e+000
6.807595e+002,3.556491e+000
6.826880e+002,3.708067e+000
6.846165e+002,3.833735e+000
6.865450e+002,3.629024e+000
6.884735e+002,3.428303e+000
6.904020e+002,3.248281e+000
6.923305e+002,3.260272e+000
6.942590e+002,3.239633e+000
6.961875e+002,3.402234e+000
6.981160e+002,3.525906e+000
7.000445e+002,3.458191e+000
7.019730e+002,3.467131e+000
7.039015e+002,3.310829e+000
7.058300e+002,3.270803e+000
7.077585e+002,3.321692e+000
7.096870e+002,3.389840e+000
7.116155e+002,3.571080e+000
7.135439e+002,3.524232e+000
7.154725e+002,4.002027e+000
7.174009e+002,3.806691e+000
7.193295e+002,3.521675e+000
7.212579e+002,3.450495e+000
7.231865e+002,3.460901e+000
7.251149e+002,3.398136e+000
7.270435e+002,3.450973e+000
7.289719e+002,3.478946e+000
7.309005e+002,3.436143e+000
7.328289e+002,3.332936e+000
7.347574e+002,3.360741e+000
7.366859e+002,3.210894e+000
7.386144e+002,3.173481e+000
7.405429e+002,3.449107e+000
7.424714e+002,4.213768e+000
7.443999e+002,4.263491e+000
7.463284e+002,3.833092e+000
