Wavelength (nm),Absorbance (AU),Std.Dev.
190,0.28228759765625,0.034719509442639
192,0.341751098632812,0.03548027758708
194,0.472000122070313,0.0484752876796518
196,0.722366333007813,0.0494105884401309
198,1.05917358398437,0.0447090747744516
200,1.47837829589844,0.0548268314360086
202,1.85186767578125,0.0445381025429351
204,2.13056945800781,0.053274147253851
206,2.34049987792969,0.0548268314360086
208,2.49778747558594,0.083231545908838
210,2.62315368652344,0.0745265001106989
212,2.63157653808594,0.0802446819694302
214,2.59515380859375,0.0722392265972927
216,2.56759643554687,0.0669782351542275
218,2.50625610351562,0.0747309627723008
220,2.41651916503906,0.0555182437638746
222,2.33717346191406,0.064423525400276
224,2.22500610351562,0.0580705810442129
226,2.16455078125,0.0208993501553054
228,2.00189208984375,0.0138795609409686
230,1.89340209960938,0.00647778279366289
232,1.86051940917969,0.00660534631761166
234,1.91828918457031,0.00651448440631169
236,2.05644226074219,0.00790352248839778
238,2.27964782714844,0.0110485434560398
240,2.55863952636719,0.0167445587885569
242,2.79214477539062,0.0247052942200655
244,2.93035888671875,0.0259846380774415
246,2.94578552246094,0.0410621016438059
248,2.91612243652344,0.0361196132986463
250,2.82411193847656,0.0247052942200655
252,2.70701599121094,0.0203444010312497
254,2.57716369628906,0.0140163086859447
256,2.4384765625,0.0111772686936129
258,2.19761657714844,0.00589992479179422
260,1.65414428710938,0.00276213586400995
262,1.03488159179687,0.000616424861960576
264,0.594451904296875,0.000214710194083714
266,0.3472900390625,0.000192406009108253
268,0.236053466796875,0.000234906071752024
270,0.197341918945312,0.000181188081162078
272,0.1898193359375,0.000132144989591131
274,0.194747924804687,0.000219535744780551
276,0.205108642578125,0.000158206492258665
278,0.218521118164062,0.000199534558572724
280,0.234695434570312,0.0001983642578125
282,0.253021240234375,0.000175972939982159
284,0.273941040039062,0.000190582214306592
286,0.296783447265625,0.000176633253521579
288,0.321624755859375,0.000181188081162078
290,0.34814453125,0.000171279482426786
292,0.377685546875,0.000219535744780551
294,0.409683227539063,0.000224775998880863
296,0.44500732421875,0.000217404279308701
298,0.4822998046875,0.000166803063271144
300,0.521011352539063,0.000204718137588482
302,0.559463500976563,0.000179250185004741
304,0.597000122070313,0.000181188081162078
306,0.6336669921875,0.000237371050813355
308,0.6690673828125,0.000242705897836103
310,0.703140258789063,0.000229389898351637
312,0.733871459960938,0.000229389898351637
314,0.758438110351563,0.000240779630097343
316,0.773696899414063,0.000223737767007678
318,0.77789306640625,0.000292714326374067
320,0.770660400390625,0.000302878314838855
322,0.757858276367188,0.000359796939775134
324,0.745559692382813,0.000268658704554123
326,0.740097045898438,0.000349289646675403
328,0.745864868164063,0.000298230290003846
330,0.7615966796875,0.000265169482375836
332,0.785308837890625,0.000318612869534624
334,0.813644409179688,0.000345266983001244
336,0.84332275390625,0.000302878314838855
338,0.8712158203125,0.000485411795672207
340,0.896499633789063,0.000308212430980288
342,0.91619873046875,0.000443293427927672
344,0.930572509765625,0.000354582215534126
346,0.9384765625,0.000442241721990644
348,0.93841552734375,0.000495851953407957
350,0.930587768554688,0.000413960570259111
352,0.914718627929688,0.000439071489561101
354,0.8896484375,0.000386020222188523
356,0.85772705078125,0.000389622355188101
358,0.818557739257813,0.000542492335041235
360,0.769546508789063,0.000635762532226552
362,0.716201782226563,0.000350620278719362
364,0.660568237304688,0.000478649509929142
366,0.600845336914063,0.000339143535932814
368,0.540328979492188,0.000258950237250933
370,0.48028564453125,0.000205286011460475
372,0.423095703125,0.000215251708674101
374,0.369171142578125,0.000199534558572724
376,0.320587158203125,0.000175310139359681
378,0.277023315429687,0.000121112883502102
380,0.239471435546875,0.000140264711844255
382,0.205780029296875,0.0000971063389690999
384,0.17803955078125,0.000123962988351989
386,0.154449462890625,0.000105163946167681
388,0.134307861328125,0.000107625854337051
390,0.118804931640625,0.0000896250925023707
392,0.105072021484375,0.0000757195787097138
394,0.0944366455078125,0.0000896250925023707
396,0.086212158203125,0.0000876550696798405
398,0.078643798828125,0.0000713664510111607
400,0.074188232421875,0.0000757195787097138
402,0.06976318359375,0.000097703922079969
404,0.0665130615234375,0.0000727797852643544
406,0.063507080078125,0.0000883166267607897
408,0.0619964599609375,0.000092501492713792
410,0.0604095458984375,0.0000805614932325091
412,0.0594482421875,0.0000749469097304859
414,0.058319091796875,0.0000988882552857645
416,0.0576629638671875,0.0000827006660029556
418,0.05712890625,0.0000937515695758401
420,0.0565032958984375,0.000101215356150983
422,0.055694580078125,0.0000787344644186031
424,0.0554351806640625,0.0000719755640568283
426,0.0551605224609375,0.0000803806591251582
428,0.0546112060546875,0.0000892997734887667
430,0.054901123046875,0.000077053107745072
432,0.054351806640625,0.0000905940405810388
434,0.0540924072265625,0.000115956757763448
436,0.0537261962890625,0.0000873224116688507
438,0.05364990234375,0.0000912342891166794
440,0.053375244140625,0.00010178881884862
442,0.05303955078125,0.000101215356150983
444,0.0531158447265625,0.0000840965564157433
446,0.0528106689453125,0.000075911517113237
448,0.052825927734375,0.0000821710938588639
450,0.0525665283203125,0.0000764844423513924
452,0.052490234375,0.0000709574708470851
454,0.0525360107421875,0.0000823479963108936
456,0.0523529052734375,0.0000931286286600777
458,0.05169677734375,0.0000791032461293324
460,0.0515289306640625,0.0000816380865441616
462,0.051727294921875,0.0000801994172730585
464,0.0515289306640625,0.000102074342042997
466,0.0511627197265625,0.0000934406182397147
468,0.0511932373046875,0.000100927402918419
470,0.0513153076171875,0.000124431659166718
472,0.0511474609375,0.000104051068855178
474,0.0509185791015625,0.000120872341291465
476,0.050750732421875,0.0000965050555471307
478,0.0506439208984375,0.000129024769022276
480,0.050506591796875,0.0000968061640964472
482,0.050628662109375,0.0000982978723657618
484,0.0492706298828125,0.000100927402918419
486,0.0478515625,0.0000713664510111607
488,0.0490875244140625,0.000133459897495544
490,0.0499420166015625,0.000121352948918052
492,0.049774169921875,0.000108165335683882
494,0.0495758056640625,0.000126749021345796
496,0.0499420166015625,0.0000912342891166794
498,0.0494842529296875,0.000117947577161715
500,0.049163818359375,0.00013943227296827
502,0.0489501953125,0.000103490142564778
504,0.048858642578125,0.0000959000022123454
506,0.0489349365234375,0.000121112883502102
508,0.04888916015625,0.000131261066696817
510,0.0489959716796875,0.000158206492258665
512,0.048553466796875,0.000123492538881215
514,0.048675537109375,0.000151439157419428
516,0.048675537109375,0.000117700566257794
518,0.0484161376953125,0.000129475118625466
520,0.0481414794921875,0.000168538833880421
522,0.0481414794921875,0.00013170376969629
524,0.0476837158203125,0.00014595891166465
526,0.0477447509765625,0.000167499530030061
528,0.0471038818359375,0.000179250185004741
530,0.0466461181640625,0.000146357163187034
532,0.04669189453125,0.000139849111784541
534,0.0463409423828125,0.000150281643704164
536,0.0462799072265625,0.0001563560602716
538,0.0459747314453125,0.000130816865535601
540,0.045684814453125,0.000143951128113657
542,0.045867919921875,0.000113419103601978
544,0.0454864501953125,0.000138594834324531
546,0.0450286865234375,0.000120872341291465
548,0.04486083984375,0.000120389815048672
550,0.0452423095703125,0.000133459897495544
552,0.0449676513671875,0.000127207427982583
554,0.0445556640625,0.000149893819460972
556,0.0445098876953125,0.000120872341291465
558,0.0443572998046875,0.000152587890625
560,0.0440673828125,0.00013170376969629
562,0.0438995361328125,0.000125363744546165
564,0.043670654296875,0.000111868883503839
566,0.043548583984375,0.000104608987432877
568,0.0431976318359375,0.000107625854337051
570,0.0419921875,0.0000733771669833044
572,0.040313720703125,0.0000912342891166794
574,0.039520263671875,0.0000703395420630866
576,0.0384063720703125,0.000090914728453163
578,0.0383758544921875,0.0000727797852643544
580,0.0379486083984375,0.0000832268685503823
582,0.037841796875,0.000102643005730238
584,0.0382232666015625,0.0000729794558323249
586,0.0381011962890625,0.0000835758296974436
588,0.03887939453125,0.0000778048631834837
590,0.0403594970703125,0.0000994751343567299
592,0.0411224365234375,0.0000711622547385316
594,0.040435791015625,0.000079470316528319
596,0.041046142578125,0.0000902722134872378
598,0.0406646728515625,0.0000787344644186031
600,0.040435791015625,0.0000779916698465762
602,0.040130615234375,0.000103770984716304
604,0.039947509765625,0.000104051068855178
606,0.040313720703125,0.0000861479933977983
608,0.0400238037109375,0.000101502492490006
610,0.0400543212890625,0.0000723787916603481
612,0.040374755859375,0.0000660724947955657
614,0.0399017333984375,0.0000997672792863619
616,0.0395050048828125,0.0000959000022123454
618,0.0398406982421875,0.0000997672792863619
620,0.0403289794921875,0.000107355097041857
622,0.0384979248046875,0.000105163946167681
624,0.0374603271484375,0.000110032692732666
626,0.0385894775390625,0.000130816865535601
628,0.0393829345703125,0.0001220703125
630,0.0391082763671875,0.000107625854337051
632,0.038970947265625,0.000172633491500622
634,0.03955078125,0.000171618986193878
636,0.038787841796875,0.000169571767966407
638,0.0385589599609375,0.000152968884702785
640,0.0387420654296875,0.00017397696305834
642,0.0385894775390625,0.000177946529994058
644,0.0386199951171875,0.000199534558572724
646,0.038665771484375,0.0001983642578125
648,0.038482666015625,0.000162561613103199
650,0.037933349609375,0.000177946529994058
652,0.038604736328125,0.000180544426974476
654,0.039306640625,0.000248863318333436
656,0.0406951904296875,0.00014595891166465
658,0.0396575927734375,0.000181829456906326
660,0.038330078125,0.000202430712301965
662,0.037445068359375,0.00023040266220919
664,0.036834716796875,0.000210327892335361
666,0.037109375,0.000261633731071201
668,0.0371551513671875,0.000232915306434231
670,0.037506103515625,0.000217404279308701
672,0.0369873046875,0.000152968884702785
674,0.036712646484375,0.00023040266220919
676,0.036712646484375,0.000172633491500622
678,0.0366363525390625,0.000156727894471543
680,0.0361785888671875,0.000156727894471543
682,0.03662109375,0.000171957819665293
684,0.0363006591796875,0.00012254622195594
686,0.035888671875,0.000100058571232636
688,0.0364532470703125,0.000144354918887516
690,0.03607177734375,0.00013170376969629
692,0.035125732421875,0.000116707294775225
694,0.0347442626953125,0.000112387999440431
696,0.0345458984375,0.000161843898281833
698,0.0348968505859375,0.000160035529811119
700,0.0343017578125,0.00019895026871346
702,0.0344085693359375,0.000166453737100765
704,0.034942626953125,0.000125827198047414
706,0.034454345703125,0.000140264711844255
708,0.0340118408203125,0.000150281643704164
710,0.03387451171875,0.000147545468184004
712,0.0336761474609375,0.000169571767966407
714,0.0335845947265625,0.000115201331104595
716,0.033782958984375,0.000136051593781487
718,0.0330657958984375,0.00013170376969629
720,0.0337371826171875,0.000136478758392321
722,0.0335235595703125,0.000178599546977533
724,0.0328369140625,0.0001563560602716
726,0.033782958984375,0.000104886833838406
728,0.033355712890625,0.000123020290348794
730,0.0322723388671875,0.000135193215535502
732,0.03350830078125,0.000091552734375
734,0.032562255859375,0.0000997672792863619
736,0.0325469970703125,0.0000834015316355722
738,0.0325927734375,0.000145559570528709
740,0.0328216552734375,0.00014191494169417
742,0.0322113037109375,0.000140264711844255
744,0.032623291015625,0.000161122986465018
746,0.0320587158203125,0.000136478758392321
748,0.0325469970703125,0.000125827198047414
750,0.0323486328125,0.000117947577161715
752,0.0317535400390625,0.000145159130786441
754,0.0316925048828125,0.000115201331104595
756,0.03192138671875,0.0000980013471883021
758,0.030914306640625,0.0000988882552857645
760,0.0314178466796875,0.0000980013471883021
762,0.0303955078125,0.000112128741887658
764,0.030517578125,0.000123492538881215
766,0.0311279296875,0.0000968061640964472
768,0.0305938720703125,0.00012857284199793
770,0.0312042236328125,0.000086316745750311
772,0.0310516357421875,0.000104330401086253
774,0.0310516357421875,0.000129475118625466
776,0.0307464599609375,0.000173306529107674
778,0.031890869140625,0.000168538833880421
780,0.03173828125,0.000135193215535502
782,0.03125,0.0001220703125
784,0.0303955078125,0.000121112883502102
786,0.0312957763671875,0.000147150432754409
788,0.0308074951171875,0.000126288950784659
790,0.0301513671875,0.000111868883503839
792,0.0303802490234375,0.000113675418287287
794,0.0296173095703125,0.000133895330618166
796,0.03125,0.000133459897495544
798,0.0297698974609375,0.000170598447990401
800,0.0296173095703125,0.000143140129389143
802,0.0298614501953125,0.000160761318250316
804,0.0310821533203125,0.00021253033870215
806,0.0309600830078125,0.000138174211702536
808,0.029541015625,0.000152587890625
810,0.0295257568359375,0.000162203152660136
812,0.028778076171875,0.000185002985427584
814,0.030792236328125,0.000200117142465271
816,0.0292510986328125,0.00018812298593045
818,0.029388427734375,0.000238349904660237
820,0.0294342041015625,0.000273809180373022
