Wavelength (nm),Absorbance (AU),Std.Dev.
506,0.040435791015625,0.000123020290348794
508,0.0406646728515625,0.000152968884702785
510,0.0405731201171875,0.000152968884702785
512,0.04046630859375,0.000117453035876012
514,0.0400848388671875,0.000129475118625466
516,0.04022216796875,0.000112904728599157
518,0.0400238037109375,0.000119905347026838
520,0.0399322509765625,0.000158573987509358
522,0.0400543212890625,0.00016398761947788
524,0.0395660400390625,0.000168193112831487
526,0.0394439697265625,0.000171279482426786
528,0.039031982421875,0.000162561613103199
530,0.0389556884765625,0.00018750313915168
532,0.038604736328125,0.000132584741187918
534,0.03814697265625,0.000151054305063044
536,0.03826904296875,0.000112387999440431
538,0.0377349853515625,0.000139849111784541
540,0.0375823974609375,0.000136904590186511
542,0.03759765625,0.000126749021345796
544,0.0373687744140625,0.000115201331104595
546,0.0369720458984375,0.000160035529811119
548,0.036407470703125,0.000130816865535601
550,0.0371551513671875,0.000136904590186511
552,0.0366973876953125,0.000123020290348794
554,0.0364837646484375,0.000118194071844709
556,0.0364532470703125,0.000125363744546165
558,0.036376953125,0.000133023039048482
560,0.0359649658203125,0.000102643005730238
562,0.0358123779296875,0.000117700566257794
564,0.0355377197265625,0.000119418913593281
566,0.0353546142578125,0.000108165335683882
568,0.035125732421875,0.0000798356992204908
570,0.0345306396484375,0.0000665115195242412
572,0.0333251953125,0.0000798356992204908
574,0.03253173828125,0.0000673809880548695
576,0.031585693359375,0.0000778048631834837
578,0.0315399169921875,0.0000649619536053711
580,0.031036376953125,0.0000636037139912913
582,0.03094482421875,0.0000801994172730585
584,0.0307464599609375,0.0000816380865441616
586,0.031219482421875,0.0000707520942344338
588,0.0317840576171875,0.00006103515625
590,0.0328369140625,0.0000812808065515996
592,0.0330352783203125,0.0000631444753923296
594,0.032806396484375,0.0000654084327678003
596,0.033355712890625,0.0000883166267607897
598,0.0330657958984375,0.00006866455078125
600,0.03302001953125,0.0000680257968907433
602,0.03570556640625,0.0000994751343567299
604,0.032196044921875,0.000111608420092223
606,0.032501220703125,0.0000703395420630866
608,0.0323944091796875,0.0000902722134872378
610,0.0321197509765625,0.0000879864699910797
612,0.032379150390625,0.0000584782017393337
614,0.0321044921875,0.0000962030045541267
616,0.0321502685546875,0.0000943703985355605
618,0.0320281982421875,0.0000896250925023707
620,0.0320281982421875,0.0000873224116688507
622,0.0311279296875,0.00008199380973894
624,0.030120849609375,0.000107625854337051
626,0.030792236328125,0.000113675418287287
628,0.0317535400390625,0.000130816865535601
630,0.031524658203125,0.00012857284199793
632,0.0316162109375,0.00018310546875
634,0.0318603515625,0.000127664188619091
636,0.03094482421875,0.000135623083760309
638,0.0309600830078125,0.00013901418425208
640,0.031494140625,0.000165401332005911
642,0.0313873291015625,0.000250727489092331
644,0.0311431884765625,0.000175310139359681
646,0.0311431884765625,0.00017397696305834
648,0.030517578125,0.000166453737100765
650,0.031280517578125,0.000214167310296909
652,0.031402587890625,0.000181188081162078
654,0.03509521484375,0.000265169482375836
656,0.0303802490234375,0.000124431659166718
658,0.0282745361328125,0.000219004823217885
660,0.03106689453125,0.000234409965450092
662,0.0298309326171875,0.000206980285129555
664,0.02960205078125,0.000209217974865755
666,0.0303497314453125,0.000270386431071004
668,0.0297393798828125,0.000244140625
670,0.029998779296875,0.000235401132515587
672,0.0286865234375,0.000148332382928647
674,0.0300140380859375,0.000189970391815014
676,0.0296478271484375,0.000203004984980012
678,0.0289306640625,0.000162203152660136
680,0.0292205810546875,0.000142732902022321
682,0.02886962890625,0.000209773667676812
684,0.0283660888671875,0.00016398761947788
686,0.028472900390625,0.0000988882552857645
688,0.0291748046875,0.000162919284851552
690,0.0285491943359375,0.000149115145001923
692,0.0277862548828125,0.000140679084126173
694,0.0282440185546875,0.000143140129389143
696,0.027496337890625,0.000118194071844709
698,0.0279083251953125,0.000145159130786441
700,0.0277099609375,0.000190582214306592
702,0.0270538330078125,0.00018935659249864
704,0.02752685546875,0.00016148384466947
706,0.0263519287109375,0.000158206492258665
708,0.027435302734375,0.000110032692732666
710,0.02593994140625,0.000154483465052159
712,0.0269012451171875,0.000181188081162078
714,0.0259857177734375,0.000103770984716304
716,0.02685546875,0.000133895330618166
718,0.0255889892578125,0.00013901418425208
720,0.02667236328125,0.000128119320859884
722,0.02691650390625,0.000156727894471543
724,0.02587890625,0.000202430712301965
726,0.02593994140625,0.000121112883502102
728,0.0263214111328125,0.00013037115089901
730,0.02532958984375,0.00017397696305834
732,0.02630615234375,0.000126288950784659
734,0.025299072265625,0.0000811015763300678
736,0.02606201171875,0.0000781780301358002
738,0.0263824462890625,0.0001220703125
