Wavelength (nm),Absorbance (AU),Std.Dev.
564,0.0364227294921875,0.000104051068855178
566,0.0362396240234375,0.000136051593781487
568,0.036163330078125,0.0000791032461293324
570,0.0349578857421875,0.0000647375593127332
572,0.03326416015625,0.0000753342348408947
574,0.0322265625,0.0000723787916603481
576,0.031219482421875,0.0000749469097304859
578,0.031036376953125,0.0000589737885808575
580,0.0308380126953125,0.0000665115195242412
582,0.030731201171875,0.0000701323559221277
584,0.030731201171875,0.0000709574708470851
586,0.030853271484375,0.0000680257968907433
588,0.0317230224609375,0.0000699245558922705
590,0.033203125,0.00006866455078125
592,0.03399658203125,0.0000680257968907433
594,0.03338623046875,0.000075911517113237
596,0.0340423583984375,0.0000879864699910797
598,0.03375244140625,0.00006866455078125
600,0.0333709716796875,0.0000764844423513924
602,0.0333709716796875,0.0000825245195494993
604,0.0330657958984375,0.000113162208360224
606,0.03314208984375,0.0000869884815291701
608,0.03314208984375,0.000075911517113237
610,0.033233642578125,0.0000921863248717848
612,0.033294677734375,0.0000638320943095456
614,0.0330810546875,0.0000934406182397147
616,0.032928466796875,0.000092501492713792
618,0.0329742431640625,0.0000994751343567299
620,0.03338623046875,0.000105440330208475
622,0.0317840576171875,0.000086316745750311
624,0.03082275390625,0.00009918212890625
626,0.0320892333984375,0.000105990936198805
628,0.0328369140625,0.000127664188619091
630,0.0325927734375,0.000123962988351989
632,0.0326690673828125,0.000168883847207479
634,0.0327301025390625,0.00013775230472769
636,0.0325469970703125,0.0001563560602716
638,0.032135009765625,0.000133895330618166
640,0.032440185546875,0.00016610367627775
642,0.032257080078125,0.00019895026871346
644,0.0324554443359375,0.000199534558572724
646,0.032440185546875,0.000197187011464235
648,0.0323486328125,0.00019895026871346
650,0.0317230224609375,0.000183740151653935
652,0.032501220703125,0.000167499530030061
654,0.0330810546875,0.00028709240298808
656,0.0348358154296875,0.000126749021345796
658,0.033294677734375,0.000215791864375777
660,0.032073974609375,0.000215251708674101
662,0.0313262939453125,0.000234409965450092
664,0.0313262939453125,0.000189970391815014
666,0.0314178466796875,0.000238349904660237
668,0.0316619873046875,0.000259847814421484
670,0.0313720703125,0.000229389898351637
672,0.03118896484375,0.000129923907210742
674,0.03082275390625,0.00018935659249864
676,0.0310516357421875,0.000214710194083714
678,0.031219482421875,0.00018437264974357
680,0.0304107666015625,0.000155235213847166
682,0.0304412841796875,0.000191192078951136
684,0.030670166015625,0.000125363744546165
686,0.030029296875,0.0000955960394755681
688,0.0305633544921875,0.000123020290348794
690,0.03021240234375,0.000144757583320696
692,0.029449462890625,0.000147150432754409
694,0.02923583984375,0.000121831660634394
696,0.0290679931640625,0.000134329352277062
698,0.02947998046875,0.000143140129389143
700,0.0288543701171875,0.000196002694376604
702,0.0288543701171875,0.000155235213847166
704,0.0290679931640625,0.000129923907210742
706,0.0287628173828125,0.000164342187717728
708,0.0283660888671875,0.0000918700758269676
710,0.0280303955078125,0.000166453737100765
712,0.02813720703125,0.000191800004424691
714,0.0280303955078125,0.0000962030045541267
716,0.0282440185546875,0.000150668469681789
718,0.02752685546875,0.000162561613103199
720,0.0282440185546875,0.000154106215490144
722,0.0282745361328125,0.00016148384466947
724,0.027587890625,0.000163276173088323
726,0.028228759765625,0.000133459897495544
728,0.0280914306640625,0.0001373291015625
730,0.0272674560546875,0.000134761976109739
732,0.0281524658203125,0.000119174952330119
734,0.0276031494140625,0.000100058571232636
736,0.027435302734375,0.0000747524945917718
738,0.027587890625,0.000120631319433913
740,0.027618408203125,0.000135623083760309
742,0.0269927978515625,0.000118685525406678
744,0.02764892578125,0.000156727894471543
746,0.0272979736328125,0.00014354620149404
748,0.027801513671875,0.000154483465052159
750,0.027496337890625,0.000125363744546165
752,0.02703857421875,0.000127207427982583
754,0.0272216796875,0.000097703922079969
756,0.0272979736328125,0.0000818161414700593
758,0.0266265869140625,0.0000899492349437835
760,0.0266571044921875,0.0000852992239952007
762,0.02606201171875,0.0000997672792863619
764,0.0261077880859375,0.000108165335683882
766,0.026611328125,0.0000934406182397147
768,0.026092529296875,0.000123962988351989
770,0.0270843505859375,0.0000816380865441616
772,0.026458740234375,0.0000896250925023707
774,0.026153564453125,0.00013775230472769
776,0.0260162353515625,0.000140264711844255
778,0.0271453857421875,0.000183740151653935
780,0.0275421142578125,0.000134761976109739
782,0.02691650390625,0.000110032692732666
