Wavelength (nm),Absorbance (AU),Std.Dev.
190,0.29815673828125,0.0352645900102886
192,0.334945678710937,0.0421621741111775
194,0.5164794921875,0.0519692761548831
196,0.6376953125,0.0406888020624993
198,0.971481323242188,0.0379730900297336
200,1.31449890136719,0.0293619069890096
202,1.65071105957031,0.0313718328207207
204,1.88468933105469,0.0360138455363003
206,2.13761901855469,0.0402173052382305
208,2.23947143554687,0.0363302250737076
210,2.31369018554687,0.0362250722480301
212,2.28842163085937,0.0242376438398259
214,2.12335205078125,0.0176322950051443
216,1.92204284667969,0.014218964627501
218,1.71055603027344,0.0132106926352233
220,1.54173278808594,0.0095932044455022
222,1.43292236328125,0.00754864493834976
224,1.32380676269531,0.00442157477448116
226,1.21951293945312,0.00270765051426011
228,1.1156005859375,0.00212135585900669
230,1.03915405273437,0.00142879637582027
232,1.01011657714844,0.000901173282484949
234,1.0362548828125,0.00072475232464831
236,1.11674499511719,0.000781631376639752
238,1.24549865722656,0.0009765625
240,1.41560363769531,0.00079345703125
242,1.61354064941406,0.00166481710168284
244,1.83172607421875,0.0028049622297549
246,2.03207397460937,0.00502716315477881
248,2.18077087402344,0.00448847077901617
250,2.23405456542969,0.00690533966002488
252,2.19940185546875,0.00519050088512434
254,2.07359313964844,0.00439453125
256,1.82234191894531,0.00258374151471151
258,1.42643737792969,0.00118351559018953
260,0.97314453125,0.00044643368036889
262,0.596771240234375,0.000186881236479429
264,0.350021362304687,0.000180544426974476
266,0.216339111328125,0.000147545468184004
268,0.157272338867187,0.000151054305063044
270,0.13665771484375,0.000124431659166718
272,0.132431030273437,0.000155609726366967
274,0.134567260742187,0.000170598447990401
276,0.139602661132812,0.000109767872390275
278,0.145980834960937,0.000143951128113657
280,0.154052734375,0.000152205942865448
282,0.163589477539062,0.00013775230472769
284,0.173995971679687,0.000165401332005911
286,0.18560791015625,0.000111085661152352
288,0.198165893554687,0.000163276173088323
290,0.211517333984375,0.000178599546977533
292,0.22662353515625,0.000172633491500622
294,0.242630004882812,0.00013901418425208
296,0.260696411132812,0.000152587890625
298,0.279541015625,0.000143140129389143
300,0.299346923828125,0.000124898571348151
302,0.31878662109375,0.000142732902022321
304,0.337875366210937,0.000133023039048482
306,0.356460571289062,0.000157098848586838
308,0.374481201171875,0.0001678466796875
310,0.3916015625,0.000144757583320696
312,0.4071044921875,0.00011444091796875
314,0.419708251953125,0.00016398761947788
316,0.427230834960938,0.000175972939982159
318,0.42919921875,0.000146357163187034
320,0.425308227539063,0.000151823034226474
322,0.418594360351563,0.000170939304370179
324,0.412506103515625,0.000179250185004741
326,0.409622192382813,0.000165401332005911
328,0.412429809570313,0.000172633491500622
330,0.420516967773438,0.000215251708674101
332,0.432861328125,0.000206980285129555
334,0.447250366210938,0.000186257257320155
336,0.462432861328125,0.00019895026871346
338,0.47686767578125,0.000230907378393884
340,0.489593505859375,0.000241744682582929
342,0.500015258789063,0.000223737767007678
344,0.50738525390625,0.00018437264974357
346,0.511184692382813,0.000214710194083714
348,0.511444091796875,0.00018310546875
350,0.507553100585938,0.000190582214306592
352,0.499404907226563,0.000230907378393884
354,0.487197875976563,0.00018935659249864
356,0.470550537109375,0.000213623046875
358,0.4508056640625,0.000193010111094261
360,0.427078247070313,0.000351945879964319
362,0.397796630859375,0.000220065385465331
364,0.369277954101562,0.000181829456906326
366,0.33819580078125,0.000209773667676812
368,0.307342529296875,0.000199534558572724
370,0.276260375976562,0.000174644823337701
372,0.24700927734375,0.000209773667676812
374,0.218841552734375,0.000174644823337701
376,0.193954467773437,0.000158206492258665
378,0.171722412109375,0.000139849111784541
380,0.152389526367187,0.000123492538881215
382,0.134796142578125,0.000132584741187918
384,0.120651245117187,0.000127207427982583
386,0.108489990234375,0.000092501492713792
388,0.09796142578125,0.000118930490632018
390,0.090118408203125,0.000100349017623641
392,0.08294677734375,0.0000690871058512681
394,0.077392578125,0.0000985935057321173
396,0.073272705078125,0.000097703922079969
398,0.0689849853515625,0.0000757195787097138
400,0.0670013427734375,0.0000680257968907433
402,0.06451416015625,0.000109502411608943
404,0.0626983642578125,0.000092501492713792
406,0.0609588623046875,0.0000918700758269676
408,0.0601348876953125,0.0000982978723657618
410,0.0594024658203125,0.0000832268685503823
412,0.0587310791015625,0.0000796532173836559
414,0.0581207275390625,0.0000946782962493199
416,0.05767822265625,0.0000727797852643544
418,0.0573883056640625,0.0000931286286600777
420,0.0566558837890625,0.0000866532645538372
422,0.0561676025390625,0.0000667299487477718
424,0.0560150146484375,0.000075911517113237
426,0.055755615234375,0.000092501492713792
428,0.0552520751953125,0.0000844419236037394
430,0.0554962158203125,0.0000940614929652248
432,0.05511474609375,0.000106538696622993
434,0.0548553466796875,0.000108165335683882
436,0.0544281005859375,0.0000946782962493199
438,0.054443359375,0.0000783639472357717
440,0.05413818359375,0.0000889732649970291
442,0.0538330078125,0.0000859789098326465
444,0.0539398193359375,0.0000642864209989651
446,0.0536956787109375,0.0000779916698465762
448,0.05364990234375,0.0000821710938588639
450,0.053375244140625,0.0000834015316355722
452,0.0533294677734375,0.0000656305333484087
454,0.053253173828125,0.0000671646761385308
456,0.0532073974609375,0.0000869884815291701
458,0.052459716796875,0.0000594652453160091
460,0.0524444580078125,0.0000971063389690999
462,0.05267333984375,0.000091552734375
464,0.05230712890625,0.000104330401086253
466,0.052032470703125,0.0000905940405810388
468,0.0521087646484375,0.000105715991672905
470,0.052093505859375,0.000129923907210742
472,0.0520477294921875,0.0000959000022123454
474,0.05169677734375,0.000116707294775225
476,0.0516357421875,0.00010178881884862
478,0.0516204833984375,0.0000899492349437835
480,0.0514068603515625,0.0000866532645538372
482,0.0514984130859375,0.0000879864699910797
484,0.0501708984375,0.000105990936198805
486,0.0485076904296875,0.0000725795653932207
488,0.0501861572265625,0.0001220703125
490,0.0508270263671875,0.000118930490632018
492,0.05078125,0.000100058571232636
494,0.0506744384765625,0.000138174211702536
496,0.0509185791015625,0.000118685525406678
498,0.050445556640625,0.000107083655148454
500,0.050140380859375,0.0000955960394755681
502,0.0498504638671875,0.00010178881884862
504,0.049896240234375,0.0000873224116688507
506,0.049896240234375,0.000112128741887658
508,0.049774169921875,0.000126749021345796
510,0.0498809814453125,0.000164342187717728
512,0.049407958984375,0.000125827198047414
514,0.0496368408203125,0.000135193215535502
516,0.04949951171875,0.000123962988351989
